x1,x2,x3,x4,x5,y
0.5591384780247266,0.7487745283233878,-83.63231612924629,-0.30385567758091314,5.768980408665748,4.610812461981286
0.14856203970458323,6.110549206626837,-860.5511682660525,1.432733471130745,2.0760022931506716,47.770659062171944
0.016396350187616312,3.9169712527357943,-556.5471684418784,0.37347578058221814,3.1604588878595785,30.91486860187499
0.0223951802075967,3.475845969080764,-491.0142522856376,-0.28887402525687783,4.407236453957814,27.279331122992605
0.07691933013585371,3.563277960247258,-522.9139103079239,0.06902070488880076,5.142339659888362,29.063909050262968
0.018959514264476535,1.8206471554723296,-255.3667937420361,0.5156106480432735,4.613199121937708,14.185623290231158
0.1458388353940263,0.5462047870967703,-90.10041031256786,0.014453231220710414,4.684722712134374,4.975818071737748
0.7170101968889098,1.6873693984270424,-220.48550797224308,-0.812384021605858,4.263549596591432,12.160051658266678
0.2213207400995583,3.1688099782716734,-448.921209539362,0.36897264856695017,4.094088420539188,24.913006993698193
0.2150276026745462,1.3808700900732882,-199.67713710501562,-1.514342161758253,2.2274357106152185,11.06856108009619
0.09370780604800175,3.2549187588515247,-460.6614640654162,0.353332578824692,2.45567282794203,25.57928435778264
0.03689041693834855,4.49694791341223,-634.9279082208706,0.13827083615799987,0.577896286390709,35.26302166771931
0.24878631762957276,4.321711206454411,-611.4636847898731,-0.2638585338396499,2.8739375008047614,33.945957625113316
0.2668069431569534,6.299329050760734,-896.7664208704132,-0.8609010989727766,3.8549733679836122,49.78942322831413
0.45222771199424744,3.6863157934711186,-506.3114797534097,-0.3755660557748534,1.364738262370074,28.081811629305825
0.4625587464442707,1.6807597894648594,-242.08569300445245,-0.152353046338812,3.7031209597308417,13.410687691969045
0.7096300606364437,4.816970605378785,-678.1974587822755,1.0036031364212612,2.7025746051000126,37.58095428048093
0.003709818264172016,2.9200638454221317,-413.79412455890497,-0.17295111750297446,5.9214566524954195,22.981050154216007
0.12781496812858165,2.4073798781067524,-341.2599270058931,1.3358918503116557,3.2019700384402436,18.941667123189422
1.6934604894515999,3.011725438492107,-375.9924289788836,0.07358272528027741,5.453829098372823,20.71411849106332
0.6127109539783522,2.9939666897619817,-421.28906480554434,0.16647057993402578,3.6653339635043585,23.333957385463247
1.1327897697352212,2.102811206577994,-261.53304078928517,0.8164736833061801,3.5191891528958648,14.402867315211303
0.028889087944007793,3.064167101529027,-434.25036234084376,-0.653436259950619,3.594254017523693,24.122497306893163
0.047386098221343605,5.199662468621879,-750.0536102536719,-1.1489903853151398,2.210276419857745,41.667298487408445
2.0697401316187043,0.771023666569752,-27.182450085926828,-0.05603742227111655,5.39720701841703,1.287724537518765
0.24847823479579073,1.476224303818412,-197.7600325997135,0.20704479929860717,2.9338869356529744,10.977614524936163
0.25884622576476807,3.340499709153106,-476.4132854000721,-0.330812930212886,3.0573611336078854,26.445699922082664
0.5077901416735525,9.118164391470732,-1299.7779985635168,-0.9755036927694666,1.9218337367178033,72.1409806448862
0.28226781262016637,2.39507428360002,-347.57443067341933,-0.7641649566213199,1.09864273977312,19.294130376298618
0.07401205842037015,2.6283080526239044,-386.2766436152635,0.40362467980890354,7.024402606087416,21.448290902299853
0.7252500863187362,2.5397138040878273,-351.0045820738739,0.9097253989565535,5.689185124920288,19.420393280569403
0.34637338382450317,4.645498771299075,-654.0568567878412,-1.058348063993295,5.19811179753371,36.31639028618031
0.05740713766136583,3.799659398920496,-530.6107721953277,0.005141170072676558,1.6712865212879595,29.48272455540123
0.4602423224633142,1.8519253877282884,-256.94535158312505,-0.08619213279524916,2.5620015153636557,14.250964086956458
0.3359377260540381,2.2860470928123986,-310.7161223035013,0.7479186167898237,6.458913530069512,17.234854246298354
0.18324372686726803,2.7633182937706255,-389.70554261844075,0.936517013171331,7.527862611860014,21.632296716065756
0.01330766042735306,4.1578831972976324,-596.5296252081536,0.7406679641338916,3.5487876531464653,33.14439626036559
1.3383805652948737,3.3292998697021314,-436.13347866348045,-0.6229174377146159,7.7643228265307,24.079029972970385
0.5429826927294993,1.595397731318926,-205.51570801150677,-0.684757730478499,5.41571921623041,11.366293409339663
2.651724522092794,2.684489550704873,-296.04029185641485,-0.23899965120273747,4.163330144597213,16.160424801348196
