x1,x2,x3,x4,x5,y
3.9439209084878426,1.7724088564241027,-116.71097239605753,0.9061053110113427,7.897969924432137,6.044646950624738
2.60866308197775,1.2082883597221472,-84.43327157991405,1.6448462940816355,6.158113862168673,4.373868696648897
6.015692349299452,2.7542389381896504,-194.56151693855645,1.7147556381528537,5.248536345378355,10.138947479150575
7.580054261658918,3.426146198620453,-219.97515723402282,0.8324893657181303,2.5639798407757497,11.37396485783452
2.674613438813604,1.0045891271269638,-55.89313719704217,0.8720532867035675,6.463233349183144,2.8156926374197084
6.6018551796004585,2.974473998156665,-203.73501164284548,0.759424358710088,2.565283666386698,10.58944365109591
1.9521241480955025,0.8624266741033774,-65.27404951113168,0.10213949097131451,2.3033784681937406,3.4215723170186334
4.897694389374378,1.8053840559873575,-94.34435649264023,-0.18549290987377545,5.74061365173816,4.688303772119787
4.557797755382658,2.042621528235089,-137.69848819803352,1.5466643857203664,4.149748596130982,7.143331253661026
12.045953391451022,5.443906448325599,-368.45628843290757,0.618603059782645,3.421679856080396,19.142142748937008
2.7320364764865337,1.2967710168996296,-109.22979789786181,-0.7498183603266144,5.917344178129867,5.7651131490148275
21.50880302327416,10.04244293603534,-721.4234419408422,0.6025921234019023,6.292537707728639,37.689383560718966
2.2567808770202404,0.9984969400209948,-70.18193227707751,-0.5290913089139503,3.0975517851720786,3.640598900209197
8.596253314749378,4.031597099989727,-286.72645857352467,-1.139969759534309,2.900790113778574,14.977533660336581
4.971770603087874,2.1101510313322844,-134.66342968427494,1.1916699119844518,3.7390390054841087,6.92668870623806
5.83613689012534,2.7757096012439395,-219.01900334387767,0.6305552271629131,1.541377250714535,11.508769078215737
6.895300387878307,3.2256166756447486,-241.8179177582383,0.13241263199809788,9.289910222459785,12.656092576515572
5.01930047087596,2.3368911993824897,-182.6920725477287,0.370554836222492,7.057771766383073,9.583852797510849
8.065462233572298,3.791943964437568,-258.9921612295865,0.01182820719209882,4.363132608360905,13.48847802778535
7.878068840089168,3.6300254057941768,-259.96796793062106,0.30082030351052763,3.4539930913888655,13.559073287080821
6.638257125010635,2.971633129281465,-194.62772964145375,-0.6946887284653549,8.202143800061192,10.092657840009881
0.9552133589589133,0.31355567393257466,-14.70274912449821,-0.6387732590489319,3.6619126664267694,0.7192855706346841
2.873602406401138,1.2580092713375675,-104.50447285213424,-0.05452196682940402,4.373707280879811,5.48745288531399
16.619671395527707,7.561213176167219,-529.8997235905409,-0.9669993816485796,2.818743127361626,27.59271084578276
8.13880493241914,3.8406415056120977,-284.10266440242964,-1.2932315015774298,2.767709758348339,14.890671703093092
8.98031825591163,4.18028406891176,-321.8233591579959,2.70501895945895,4.216691174361869,16.875962696847598
6.006322583595261,2.721699396940841,-193.88000836749092,0.47400625158725157,3.209678541287525,10.128739223555014
2.7237684413257752,0.885541940456086,-29.438225998767283,-0.8753991596872226,6.87642196665356,1.3098560006345576
0.7217757906808631,0.31651931827570345,-20.37343707608913,-0.5081805723730084,2.0088542810117307,1.0733546943876446
9.561534328120741,4.507937378175642,-329.1370112356523,-0.8144668401591041,4.262149900066226,17.2274399018407
1.4008494534263962,0.6640239765023542,-32.61655881091898,0.814644232406096,3.3163583311371725,1.6524206395113898
7.360860851388554,2.8481663004849533,-158.54434114762586,0.7583423128551151,4.833601492541799,7.976250676289781
7.067402799741757,3.3221190270867127,-239.60011021045852,0.9872115825199315,3.2634491230867497,12.520098529032675
5.228808878786782,2.2654533334545595,-152.00679805334548,1.6410298305487354,4.2800352097561,7.857613379213178
5.155884375125481,2.2893158143377574,-144.71646846357925,0.18248748840140075,5.873828304416434,7.459302180083355
12.525587841621697,5.604123601253891,-380.89759890679716,0.08310555054700762,4.311540732646822,19.7888040723219
10.416279045755445,4.937595412283292,-361.50801063753335,0.06635900958099479,8.538155865120073,18.917049431208717
9.164970185668443,3.9008206408142425,-244.66946053139583,-1.4340855970590927,5.118824104379486,12.556639324798015
4.573278554430986,2.0399080283157436,-142.60695350787907,0.8056475332710711,6.586776641102461,7.417682976495008
7.540468144935889,3.3082779112997525,-227.90766808303866,0.7566082971447031,1.2444444319104606,11.826619808223974
11.104743095184407,4.901357493816736,-333.8541868876638,0.5103966930732506,3.2685822103558384,17.329169654119386
5.6030473746955805,2.177834939294231,-108.82140447988495,0.39964478180411334,4.487878265149002,5.427218241947946
1.9578368889489324,0.9072622722600642,-68.05314648706053,0.5841776079661086,8.682866739695573,3.558459594510791
14.699903997694946,6.608471833927443,-439.030980564697,-0.5795395793724173,6.6773855509015725,22.77364453880961
4.343148018739693,1.9089457198786448,-135.1156230722513,-0.4228158718740698,1.1373481929802443,7.016710914772068
11.202055525003658,5.30094253208201,-389.833235964517,-0.7482854089128963,5.195297779986896,20.412415385681456
5.692749846682053,2.6232752949048006,-161.34642340100578,0.023228762396888595,4.186343318313538,8.338390654116097
5.024412632731582,2.378010004928315,-173.1811926728213,-0.935073230005871,1.5521089635324783,9.073239162218083
5.118649912697201,2.4233173870005347,-171.86553925635187,1.3900232467316518,1.4681373609171504,8.966427305704435
4.896596138419848,2.2119145925680175,-152.34119947736295,0.6106150712258983,2.4232133410638483,7.933499077628402
5.632060464806263,2.594924492368153,-176.4627300249371,-0.3272363174331067,1.6494678529993496,9.177172977988757
7.401352989073154,3.1503090185814107,-192.21180644721107,-0.793969993121637,2.0888571417479453,9.85451789199489
2.489648911429021,1.1403523785082967,-76.1118151251655,0.04042227908268631,3.660368431705535,3.9613119467011177
6.236892259177045,2.430068514249416,-140.40687606861957,-0.7892696903515607,1.7620023002873724,7.103817262883443
10.453049543479203,4.682429601688235,-313.8649547456947,-0.3049144659667451,3.467310519250503,16.294635743694396
6.099909092115857,2.7286466365861033,-187.38162673785507,0.19314044667673347,5.51091262137331,9.727975811266376
